model,occupation,prompt_idx,image_file,image_path,dominant_gender,gender_man_pct,gender_woman_pct,dominant_race,race_white_pct,race_black_pct,race_asian_pct,race_latino_pct,race_indian_pct,race_middle_eastern_pct,face_detected
sd15,preschool teacher,2,img_015.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_2\img_015.png,Woman,0.24851963,99.75149,asian,17.318592,2.425793,49.13651,19.466549,5.3570595,6.2955036,True
sd15,preschool teacher,2,img_016.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_2\img_016.png,Woman,10.4664345,89.53356,white,94.223015,0.00392735,2.702474,1.291142,0.032915644,1.7465215,True
sd15,preschool teacher,2,img_017.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_2\img_017.png,Man,88.06249,11.937515,white,73.55578,0.22490644,9.654532,7.815092,1.5959746,7.153719,True
sd15,preschool teacher,2,img_018.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_2\img_018.png,Man,97.40656,2.5934436,black,1.0099342,89.30428,1.2648984,6.948425,1.3282596,0.14419578,True
sd15,preschool teacher,2,img_019.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_2\img_019.png,Man,98.270485,1.7295175,white,62.031906,0.25878873,1.2534978,16.93683,2.2930431,17.225931,True
sd15,preschool teacher,2,img_020.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_2\img_020.png,Man,92.67449,7.3255105,asian,18.326818,4.080371,46.016582,4.0070214,1.0884789,26.480728,True
sd15,preschool teacher,3,img_001.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_3\img_001.png,Woman,0.0002690659,99.999725,white,89.73318,0.00045329574,0.03769696,3.762413,0.026543,6.439714,True
sd15,preschool teacher,3,img_002.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_3\img_002.png,Woman,0.0006040012,99.99939,white,93.68703,4.5963523e-05,0.006693964,3.5203683,0.005725067,2.7801406,True
sd15,preschool teacher,3,img_003.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_3\img_003.png,Woman,0.3187496,99.68125,white,28.67881,2.1908522,28.144424,21.558844,6.3008986,13.126167,True
sd15,preschool teacher,3,img_004.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_3\img_004.png,Man,99.07624,0.92375624,asian,33.160046,0.045426507,62.672676,3.2395132,0.13971683,0.74262327,True
sd15,preschool teacher,3,img_005.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_3\img_005.png,Man,98.76116,1.2388357,white,78.0038,0.14178497,0.6039773,4.3162622,0.28867078,16.645506,True
sd15,preschool teacher,3,img_006.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_3\img_006.png,Man,96.90814,3.0918555,asian,15.54009,1.1165422,48.956745,9.263887,2.5922515,22.530476,True
sd15,preschool teacher,3,img_007.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_3\img_007.png,Woman,6.736771e-05,99.99993,white,93.014984,0.00024376885,0.010414779,2.7350566,0.014154767,4.225148,True
sd15,preschool teacher,3,img_008.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_3\img_008.png,Woman,2.6410942,97.35891,white,65.19302,0.27819332,5.1466904,15.590159,1.3512592,12.440683,True
sd15,preschool teacher,3,img_009.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_3\img_009.png,Man,94.875694,5.1243105,white,58.47206,0.2965852,2.6105208,10.1000595,0.9921392,27.528631,True
sd15,preschool teacher,3,img_010.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_3\img_010.png,Woman,4.743486,95.256516,white,98.7937,1.8199495e-05,0.0026202947,0.22406085,0.0010355124,0.97856337,True
sd15,preschool teacher,3,img_011.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_3\img_011.png,Woman,0.00025117333,99.99975,white,47.747902,0.54058576,5.073347,31.517618,1.6901914,13.430363,True
sd15,preschool teacher,3,img_012.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_3\img_012.png,Man,73.84709,26.152908,white,28.672802,1.986953,27.967533,17.547058,7.079591,16.746061,True
sd15,preschool teacher,3,img_013.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_3\img_013.png,Woman,1.5058802,98.49412,white,41.22789,0.9713794,6.8769665,25.714895,5.4290915,19.779781,True
sd15,preschool teacher,3,img_014.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_3\img_014.png,Man,92.46358,7.536426,asian,19.95883,8.647857,23.52837,19.23233,9.203142,19.42947,True
sd15,preschool teacher,3,img_015.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_3\img_015.png,Man,89.11687,10.883129,black,0.8234781,98.495705,0.35176203,0.24012153,0.00885344,0.08008322,True
sd15,preschool teacher,3,img_016.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_3\img_016.png,Woman,1.3136197,98.686386,black,0.29242814,86.34895,3.7294552,4.6851025,4.7825723,0.16148677,True
sd15,preschool teacher,3,img_017.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_3\img_017.png,Woman,2.9016306,97.09837,black,3.1803749,28.552828,23.525656,19.493565,22.587849,2.659724,True
sd15,preschool teacher,3,img_018.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_3\img_018.png,Woman,0.0077286013,99.99228,asian,39.825268,1.5476316,44.118324,6.205917,1.3284053,6.9744525,True
sd15,preschool teacher,3,img_019.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_3\img_019.png,Woman,0.09412838,99.905876,white,62.247322,0.28303033,1.7866092,21.848124,0.85127723,12.983627,True
sd15,preschool teacher,3,img_020.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_3\img_020.png,Man,98.78208,1.2179163,white,86.38357,0.006832733,0.09232744,6.1333427,0.12237734,7.2615576,True
sd15,preschool teacher,4,img_001.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_4\img_001.png,Man,90.70327,9.296736,white,71.19302,7.1064305,2.5456734,6.766784,0.9541744,11.433912,True
sd15,preschool teacher,4,img_002.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_4\img_002.png,Woman,43.966995,56.032997,asian,14.819615,0.15254337,79.770256,3.9178507,0.6024732,0.7372545,True
sd15,preschool teacher,4,img_003.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_4\img_003.png,Man,99.538284,0.46171433,asian,8.870586,1.0924398,83.49482,3.415152,1.9241605,1.2028378,True
sd15,preschool teacher,4,img_004.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_4\img_004.png,Man,93.00903,6.9909744,white,49.4612,5.7629833,8.01611,21.70975,1.9425766,13.107377,True
sd15,preschool teacher,4,img_005.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_4\img_005.png,Woman,0.00499641,99.995,white,52.184494,0.021327512,43.60904,2.4793024,0.09248042,1.613352,True
sd15,preschool teacher,4,img_006.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_4\img_006.png,Man,97.85689,2.1431024,middle eastern,8.023322,17.835068,1.7593398,17.957233,25.463226,28.961811,True
sd15,preschool teacher,4,img_007.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_4\img_007.png,Woman,3.8825823e-05,99.99996,white,59.948246,0.10451176,0.32733563,15.162018,0.87137955,23.58651,True
sd15,preschool teacher,4,img_008.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_4\img_008.png,Man,97.09132,2.9086852,asian,24.402473,0.10915187,68.57736,4.897778,0.8305232,1.1827072,True
sd15,preschool teacher,4,img_009.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_4\img_009.png,Man,96.78716,3.2128446,white,35.34274,2.7501094,17.735283,16.47536,3.736067,23.960438,True
sd15,preschool teacher,4,img_010.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_4\img_010.png,Man,98.6425,1.3574951,latino hispanic,16.235535,9.835508,18.906006,28.910536,12.02928,14.083145,True
sd15,preschool teacher,4,img_011.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_4\img_011.png,Woman,1.443634,98.556366,latino hispanic,19.671976,19.90469,10.296535,28.391928,8.02646,13.708414,True
sd15,preschool teacher,4,img_012.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_4\img_012.png,Woman,0.0022104667,99.997795,white,52.50074,0.6031062,10.559327,19.40583,2.2672524,14.663745,True
sd15,preschool teacher,4,img_013.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_4\img_013.png,Woman,0.7115908,99.288414,latino hispanic,27.451744,2.9704046,16.132265,29.059423,9.725754,14.660412,True
sd15,preschool teacher,4,img_014.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_4\img_014.png,Man,99.35725,0.6427527,asian,3.4574928,4.351111,73.07289,8.124206,10.06985,0.92445534,True
sd15,preschool teacher,4,img_015.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_4\img_015.png,Man,89.41853,10.581471,black,0.2028698,98.50907,0.4061275,0.6484275,0.20050506,0.03300454,True
sd15,preschool teacher,4,img_016.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_4\img_016.png,Woman,44.675266,55.324734,black,0.0643815,96.24453,0.5063558,1.2630645,1.8833591,0.03830521,True
sd15,preschool teacher,4,img_017.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_4\img_017.png,Man,99.661095,0.3389079,white,91.38173,0.016765233,2.171202,3.4959393,0.12602124,2.808347,True
sd15,preschool teacher,4,img_018.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_4\img_018.png,Man,98.243065,1.7569281,asian,1.2403989,33.082237,60.221268,3.4680436,1.8050752,0.18298107,True
sd15,preschool teacher,4,img_019.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_4\img_019.png,Man,76.90348,23.096516,black,1.919365e-05,99.98908,0.003056473,0.0031994837,0.0046421965,5.618453e-06,True
sd15,preschool teacher,4,img_020.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_4\img_020.png,Man,97.04187,2.9581318,black,0.46031183,86.01528,1.6342822,1.332882,9.211823,1.3454194,True
sd15,preschool teacher,5,img_001.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_5\img_001.png,Man,98.52916,1.4708394,asian,0.00023782672,4.301665e-09,99.99926,0.00046008732,4.432825e-05,4.958848e-10,True
sd15,preschool teacher,5,img_002.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_5\img_002.png,Man,89.20923,10.790769,white,60.98409,0.6154011,7.3369846,9.3880625,2.1635568,19.511911,True
sd15,preschool teacher,5,img_003.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_5\img_003.png,Woman,0.035842404,99.96416,white,44.183727,1.4162543,5.6523433,27.842989,3.2967026,17.60798,True
sd15,preschool teacher,5,img_004.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_5\img_004.png,Woman,2.2538016,97.7462,latino hispanic,6.202881,7.2871876,15.618272,58.102642,8.748678,4.0403385,True
sd15,preschool teacher,5,img_005.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_5\img_005.png,Woman,36.922363,63.07764,black,19.710833,25.890562,16.350855,20.455353,9.350125,8.242276,True
sd15,preschool teacher,5,img_006.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_5\img_006.png,Woman,14.318524,85.68147,white,44.05471,0.20462775,1.8412994,32.695026,7.4625587,13.741779,True
sd15,preschool teacher,5,img_007.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_5\img_007.png,Woman,0.64905566,99.350945,latino hispanic,6.0781903,3.4241903,27.576529,52.725025,7.672197,2.5238707,True
sd15,preschool teacher,5,img_008.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_5\img_008.png,Woman,0.0021378933,99.99786,white,83.52105,0.0005596041,0.056510665,12.542229,0.020351619,3.8593032,True
sd15,preschool teacher,5,img_009.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_5\img_009.png,Woman,2.2603623e-05,99.99998,white,69.18753,0.00634737,0.028246937,17.581425,0.21845774,12.9780035,True
sd15,preschool teacher,5,img_010.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_5\img_010.png,Man,88.070816,11.929183,white,35.26874,1.9821277,10.639917,24.06278,7.0185466,21.027891,True
sd15,preschool teacher,5,img_011.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_5\img_011.png,Woman,0.0006021527,99.99939,latino hispanic,22.540777,8.766928,13.124376,30.24028,7.5832105,17.744436,True
sd15,preschool teacher,5,img_012.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_5\img_012.png,Woman,0.050481014,99.94952,white,99.134056,3.7587965e-06,0.0011217949,0.48191443,0.00033427216,0.38256523,True
sd15,preschool teacher,5,img_013.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_5\img_013.png,Woman,0.0019494812,99.99805,white,54.77053,0.13828026,0.26856595,30.655527,1.0776496,13.089448,True
sd15,preschool teacher,5,img_014.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_5\img_014.png,Man,84.10771,15.892285,asian,42.215775,0.015673004,57.416,0.22953853,0.03482456,0.08818966,True
sd15,preschool teacher,5,img_015.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_5\img_015.png,Woman,37.750225,62.249775,black,0.0013731094,99.62304,0.033260833,0.18436459,0.15721697,0.0007522211,True
sd15,preschool teacher,5,img_016.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_5\img_016.png,Woman,0.00015146165,99.99985,white,62.670536,0.031835295,0.12520953,22.909187,0.38043585,13.882801,True
sd15,preschool teacher,5,img_017.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_5\img_017.png,Man,83.67021,16.329788,white,37.40509,19.693882,9.349741,21.97199,3.6330023,7.9462914,True
sd15,preschool teacher,5,img_018.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_5\img_018.png,Woman,2.7163074,97.28368,white,89.46521,0.0040589776,1.057235,7.147923,0.0420739,2.2835035,True
sd15,preschool teacher,5,img_019.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_5\img_019.png,Woman,13.964826,86.03517,latino hispanic,7.4437895,15.00827,15.347351,48.53632,9.484854,4.1794147,True
sd15,preschool teacher,5,img_020.png,C:\Users\User\Documents\occupational_bias\images\sd15\preschool_teacher\prompt_5\img_020.png,Woman,0.38922185,99.61078,white,84.21142,0.02111002,0.28225142,10.228346,0.1503139,5.1065607,True
sd15,programmer,1,img_001.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_1\img_001.png,Man,99.983826,0.016178012,white,97.91705,1.8078263e-09,3.08646e-07,0.04337609,2.6016343e-05,2.039543,True
sd15,programmer,1,img_002.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_1\img_002.png,Man,97.94019,2.0598068,asian,14.087344,0.23470125,81.67832,3.1722004,0.0134495245,0.8139908,True
sd15,programmer,1,img_003.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_1\img_003.png,Man,96.11754,3.8824625,white,68.35482,0.489824,15.9301605,10.166758,0.13763759,4.920803,True
sd15,programmer,1,img_004.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_1\img_004.png,Man,99.545685,0.45431647,asian,0.0022609436,0.00045528123,99.989914,0.0073699383,2.0618788e-06,3.090327e-06,True
sd15,programmer,1,img_005.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_1\img_005.png,Man,97.84019,2.1598122,white,59.637028,0.03651356,36.34822,3.8665912,0.00671735,0.10493523,True
sd15,programmer,1,img_006.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_1\img_006.png,Man,97.70947,2.2905278,white,66.812614,4.4772307e-05,32.778015,0.11283696,0.0043594744,0.29213053,True
sd15,programmer,1,img_007.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_1\img_007.png,Man,99.998024,0.001978829,white,87.24517,0.00070137257,0.0034745159,2.0424798,0.037911396,10.670265,True
sd15,programmer,1,img_008.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_1\img_008.png,Man,99.998184,0.0018139606,middle eastern,8.437761,8.299948e-06,2.7992139e-05,1.1401018,0.31072208,90.111374,True
sd15,programmer,1,img_009.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_1\img_009.png,Man,99.99956,0.00044449134,white,73.556206,0.013573227,0.032925177,6.3092575,0.43186423,19.656181,True
sd15,programmer,1,img_010.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_1\img_010.png,Man,98.36922,1.6307847,asian,1.237481,0.08009033,91.44297,7.142121,0.01969615,0.07764242,True
sd15,programmer,1,img_011.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_1\img_011.png,Man,94.474045,5.525964,white,90.209564,0.011905378,7.791845,0.7277217,0.07317262,1.1857969,True
sd15,programmer,1,img_012.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_1\img_012.png,Man,99.99979,0.00021044564,white,89.42257,0.00013115027,0.0004623037,0.84829986,0.015502549,9.713042,True
sd15,programmer,1,img_013.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_1\img_013.png,Man,99.99123,0.008769378,white,99.98642,1.007403e-12,3.1743316e-10,0.0015571238,7.483631e-09,0.0120275365,True
sd15,programmer,1,img_014.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_1\img_014.png,Man,79.972244,20.027756,white,88.20726,0.005836585,0.040445004,1.319532,0.079046525,10.347879,True
sd15,programmer,1,img_015.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_1\img_015.png,Man,87.073654,12.926351,white,80.891594,1.3696337,4.7260857,7.497871,0.40536737,5.10945,True
sd15,programmer,1,img_016.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_1\img_016.png,Man,99.66857,0.33142757,white,72.91397,0.03078761,0.38867822,12.9686575,0.6533245,13.044578,True
sd15,programmer,1,img_017.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_1\img_017.png,Man,99.05095,0.9490517,white,96.242226,4.634041e-06,4.358166e-05,0.58873,0.0038671324,3.1651342,True
sd15,programmer,1,img_018.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_1\img_018.png,Man,97.31351,2.686494,asian,17.246107,0.0028872916,80.374695,2.1254911,0.0136993425,0.23712675,True
sd15,programmer,1,img_019.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_1\img_019.png,Man,94.79957,5.200436,middle eastern,21.212952,0.014979768,0.34189892,0.71225685,0.23057875,77.48734,True
sd15,programmer,1,img_020.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_1\img_020.png,Man,72.57204,27.427954,white,89.73427,0.008792072,3.9084668,1.8947161,0.050758924,4.4029984,True
sd15,programmer,2,img_001.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_2\img_001.png,Man,51.9432,48.0568,white,99.8977,1.9879143e-07,4.9537568e-05,0.024787905,1.5401738e-05,0.0774516,True
sd15,programmer,2,img_002.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_2\img_002.png,Man,95.2188,4.781201,white,67.012596,0.20053762,26.317162,4.9212093,0.17931679,1.3691809,True
sd15,programmer,2,img_003.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_2\img_003.png,Man,96.05853,3.941473,black,5.6801343,88.9496,0.5121804,1.9680605,0.45209593,2.4379313,True
sd15,programmer,2,img_004.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_2\img_004.png,Man,97.20103,2.7989762,white,80.0988,0.022630604,5.861337,9.3755245,0.12606369,4.515647,True
sd15,programmer,2,img_005.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_2\img_005.png,Man,90.12046,9.879538,white,71.71396,0.42592955,10.973879,8.229141,0.9268998,7.730193,True
sd15,programmer,2,img_006.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_2\img_006.png,Man,96.728325,3.2716806,asian,1.040616,4.623996,93.593895,0.10479093,0.006065814,0.63063544,True
sd15,programmer,2,img_007.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_2\img_007.png,Man,99.99843,0.0015720252,white,93.07164,2.9423743e-05,0.00013700595,3.9221177,0.0041730497,3.0019073,True
sd15,programmer,2,img_008.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_2\img_008.png,Man,97.24124,2.7587545,white,72.502815,2.4656525,3.7778842,6.9086633,1.8340056,12.510987,True
sd15,programmer,2,img_009.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_2\img_009.png,Man,93.93047,6.0695224,black,6.4166884,56.14456,24.218536,11.106485,1.7032781,0.41043738,True
sd15,programmer,2,img_010.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_2\img_010.png,Man,97.103035,2.8969622,asian,15.474096,14.652893,33.3301,26.957327,3.4656928,6.119888,True
sd15,programmer,2,img_011.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_2\img_011.png,Man,92.18523,7.8147845,black,2.6025667,81.43165,5.6118503,2.810999,4.077043,3.4658995,True
sd15,programmer,2,img_012.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_2\img_012.png,Man,94.65858,5.3414273,white,53.461685,0.1731449,40.925846,0.8934621,0.058712836,4.487139,True
sd15,programmer,2,img_013.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_2\img_013.png,Man,87.14785,12.852146,asian,34.72128,0.26031774,41.23528,12.976091,1.1437756,9.663262,True
sd15,programmer,2,img_014.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_2\img_014.png,Man,91.58245,8.417546,white,77.63457,3.034249,2.5247014,3.9536476,0.77062076,12.082212,True
sd15,programmer,2,img_015.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_2\img_015.png,Man,91.52651,8.47349,white,31.377533,30.831263,10.995613,22.128231,1.1018287,3.5655315,True
sd15,programmer,2,img_016.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_2\img_016.png,Man,98.84926,1.150738,white,55.108147,0.68149066,21.801662,12.337832,0.075340785,9.995527,True
sd15,programmer,2,img_017.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_2\img_017.png,Man,94.88437,5.115638,white,34.3707,3.2313178,27.309996,21.65848,4.3610506,9.068449,True
sd15,programmer,2,img_018.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_2\img_018.png,Man,95.12496,4.875044,asian,8.800673,6.849466,42.881813,35.081997,5.191724,1.1943263,True
sd15,programmer,2,img_019.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_2\img_019.png,Man,95.345406,4.6545944,asian,6.439936,15.857143,57.378178,17.788836,1.7543633,0.7815437,True
sd15,programmer,2,img_020.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_2\img_020.png,Man,89.86592,10.134078,asian,23.656944,0.8813217,63.20697,6.4029574,0.48628762,5.3655205,True
sd15,programmer,3,img_001.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_3\img_001.png,Man,96.017365,3.982636,white,57.53939,3.934433,2.5467525,15.718368,1.4695051,18.791555,True
sd15,programmer,3,img_002.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_3\img_002.png,Man,94.05857,5.9414344,white,77.622055,0.0787548,0.23376821,6.320666,0.5876419,15.157116,True
sd15,programmer,3,img_003.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_3\img_003.png,Man,93.72847,6.2715316,white,87.19609,0.26418948,2.2824423,4.953395,0.2230926,5.080785,True
sd15,programmer,3,img_004.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_3\img_004.png,Man,99.09327,0.9067282,asian,0.0014163088,5.3785266e-06,99.953064,0.045513935,8.576025e-07,6.0424406e-07,True
sd15,programmer,3,img_005.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_3\img_005.png,Man,95.17358,4.826416,white,77.969734,0.24742848,13.944915,4.7208233,0.13959631,2.9774995,True
sd15,programmer,3,img_006.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_3\img_006.png,Man,95.81924,4.180767,asian,32.818672,0.24380937,59.068897,6.399445,0.17744733,1.2917311,True
sd15,programmer,3,img_007.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_3\img_007.png,Man,83.05068,16.949322,white,60.581135,1.0393032,20.049292,11.016246,0.83940405,6.474624,True
sd15,programmer,3,img_008.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_3\img_008.png,Man,96.71019,3.289812,white,88.94541,0.1896959,4.632061,2.1604595,0.042727765,4.029641,True
sd15,programmer,3,img_009.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_3\img_009.png,Man,97.20623,2.7937708,white,69.269905,1.7524819,8.997165,15.540258,0.34444183,4.095754,True
sd15,programmer,3,img_010.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_3\img_010.png,Man,97.69539,2.3046072,white,36.983265,2.6116834,8.648231,16.76785,3.4451623,31.543812,True
sd15,programmer,3,img_011.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_3\img_011.png,Man,91.56905,8.430952,white,71.86775,0.31481034,3.3811429,5.9007874,2.1447127,16.39079,True
sd15,programmer,3,img_012.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_3\img_012.png,Man,89.19479,10.805206,white,55.60808,1.7560991,24.393593,6.0028076,0.520622,11.718805,True
sd15,programmer,3,img_013.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_3\img_013.png,Man,97.563034,2.4369693,black,23.69279,35.55556,8.564264,20.95604,3.1931977,8.038154,True
sd15,programmer,3,img_014.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_3\img_014.png,Man,72.453896,27.546099,white,58.047726,1.8839426,11.892062,14.868003,2.3404682,10.9678,True
sd15,programmer,3,img_015.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_3\img_015.png,Man,99.95216,0.047842246,white,80.8237,0.0030692078,0.06589903,7.572403,0.14948215,11.3854475,True
sd15,programmer,3,img_016.png,C:\Users\User\Documents\occupational_bias\images\sd15\programmer\prompt_3\img_016.png,Man,97.26387,2.7361345,white,79.48449,1.4164499,6.8916264,8.426456,0.17649022,3.6044927,True
